x1,y1,z1,x2,y2,z2
-322.1200988601623,111.50117104745235,-2002.8838360026966,-328.13546661295766,141.02608471063286,-1994.6739329952077
-322.3016229305909,111.36872268159237,-2002.7417825255204,-328.33628592840455,140.89421149943584,-1994.532813342327
-322.483,111.22799999999998,-2002.5710000000001,-328.538,140.75499999999997,-1994.388
-322.682598664943,111.08082612051899,-2002.4641869749541,-328.75039650899754,140.60909596820682,-1994.256553370074
-322.8962271922223,110.93306574879414,-2002.3637204409047,-328.9734223872166,140.45625312466913,-1994.1085519605244
-323.12263776271834,110.78656029735365,-2002.224533159534,-329.21160183694394,140.2960738640446,-1993.9397707307812
-323.3722539567177,110.63571555488207,-2002.076668303862,-329.47832208576943,140.12887316226642,-1993.798935363402
-323.636,110.479,-2001.9160000000002,-329.763,139.962,-1993.6769999999997
-323.8951410422131,110.31817005833638,-2001.72590059961,-330.04333349427225,139.8034662685135,-1993.5322181459428
-324.14545290584925,110.1559301680358,-2001.5443967898495,-330.3142415763154,139.6459164812357,-1993.3535812526059
-324.3901454784839,109.99346149015841,-2001.391495701535,-330.5787498659594,139.48014635905145,-1993.1483410041728
-324.6371553200876,109.82945246453932,-2001.239553673654,-330.8444536115861,139.30149606271132,-1992.938715760756
-324.882,109.665,-2001.078,-331.1050000000001,139.12199999999999,-1992.734
-325.1152351399799,109.50278684599003,-2000.9056698453276,-331.35008578884435,138.95791406909288,-1992.5366710409041
-325.34082970361857,109.34502151334502,-2000.7046464869422,-331.59066364438655,138.80027385107448,-1992.358334903987
-325.56942935611846,109.19218621440899,-2000.4790503606641,-331.8387171331696,138.6399714652818,-1992.1892250522346
-325.81467739873034,109.04214028907421,-2000.2709806661346,-332.098626111754,138.47746757674517,-1991.9873730772963
-326.066,108.89099999999999,-2000.0919999999996,-332.3639999999999,138.313,-1991.7619999999997
-326.3003036788349,108.73466595018222,-1999.9254594433398,-332.61967748582066,138.147570138657,-1991.5468797270398
-326.5079305059877,108.57215913802395,-1999.7299458891569,-332.8420009155863,137.98780326289204,-1991.3343077400548
-326.69144000335706,108.40652736057496,-1999.4915655439286,-333.0288072092199,137.83345744629494,-1991.106892279628
-326.8668039459343,108.24511650360074,-1999.2450116873295,-333.2126525772026,137.67227794653832,-1990.849540219816
-327.048,108.08699999999999,-1998.9860000000003,-333.40600000000006,137.501,-1990.559
-327.2438615606027,107.92693574453278,-1998.6941671009643,-333.6081809484782,137.32374272074176,-1990.2471911529933
-327.4507199850215,107.76481530940987,-1998.3961912768839,-333.8254807451255,137.14814847854058,-1989.9558546131561
-327.6573144693168,107.60307903569381,-1998.108037355069,-334.0495559873975,136.9790493273834,-1989.691344407111
-327.8466214126838,107.44575352368724,-1997.8133635927625,-334.2489758737101,136.81567920326358,-1989.3994634922853
-328.01500000000004,107.29300000000002,-1997.5259999999998,-334.41900000000004,136.65800000000002,-1989.0910000000003
-328.1646311698242,107.14433933411253,-1997.2690513065236,-334.56727319331503,136.5078643827719,-1988.80473231731
-328.28533427289136,107.00695677266222,-1997.0179557128677,-334.6772003378912,136.37142785299798,-1988.5104763758309
-328.38074359217075,106.88189078334668,-1996.7687639924814,-334.7537614461129,136.2482255297698,-1988.2091345505953
-328.47869059450824,106.75847626466343,-1996.5614654890333,-334.84174598987374,136.12673148375504,-1987.9687181813395
-328.584,106.635,-1996.3610000000003,-334.951,136.005,-1987.766
-328.6891736085424,106.51534688161702,-1996.1093089598246,-335.0689889991381,135.88686137511962,-1987.5393123469007
-328.80220982462816,106.4000085121547,-1995.8597836539932,-335.1929176845326,135.77197116556408,-1987.323677843644
-328.92510673780623,106.28846423027825,-1995.655083035891,-335.3180328147304,135.6582151245865,-1987.135794961928
-329.044947672885,106.17999271381402,-1995.47714297749,-335.433464652852,135.54289164147386,-1986.9308550780547
-329.154,106.074,-1995.299,-335.53800000000007,135.42900000000003,-1986.717
-329.2517091859736,105.969014821802,-1995.0999627826043,-335.6373148515023,135.3203201110065,-1986.5255376438515
-329.34935484644546,105.85976859529329,-1994.8936142794978,-335.7382480664176,135.20899153767073,-1986.3301157546832
-329.4531060419066,105.74520124218478,-1994.6823181412076,-335.84608418790697,135.09186799173247,-1986.117607429154
-329.5580464154762,105.63198261700724,-1994.4434196814923,-335.9630840618213,134.97710315960495,-1985.9149137597888
-329.67499999999995,105.524,-1994.219,-336.08899999999994,134.867,-1985.7149999999992
-329.81774072083255,105.42114638467919,-1994.0631063447586,-336.2227667227455,134.75877285254322,-1985.4915701728357
-329.96883416021103,105.31635253259483,-1993.9055298121236,-336.36582286175167,134.6470208755596,-1985.2384549128456
-330.11576308305445,105.20614317611343,-1993.7078776213314,-336.5174294141071,134.530177305325,-1984.978226722066
-330.26490272235077,105.09498320180852,-1993.524161584913,-336.67257213243596,134.41316005906842,-1984.7640054129054
-330.413,104.984,-1993.3499999999997,-336.827,134.296,-1984.58
-330.5534293307293,104.87076517487932,-1993.1492112899311,-336.97995156572546,134.17521955674454,-1984.3818693686658
-330.6951328225812,104.7491477097749,-1992.9301714900578,-337.1415071224951,134.04744293322977,-1984.195412777364
-330.8463096392646,104.61874559991782,-1992.7121895495777,-337.3132022785278,133.91163213136926,-1984.0118190234432
-331.0076280222872,104.48877888895042,-1992.5106339030533,-337.48074905151304,133.77055776883813,-1983.752004769155
-331.176,104.36100000000002,-1992.302,-337.6480000000001,133.63,-1983.4600000000003
-331.3475260812447,104.23156052159601,-1992.0553465788216,-337.82714385953096,133.49417019674,-1983.2257506565393
-331.5229870655677,104.09569455911081,-1991.8090167048667,-338.0131987685052,133.35414659649183,-1982.9893206642132
-331.6970876751872,103.94895762816088,-1991.5748418006358,-338.19538010245003,133.202831863475,-1982.703824058904
-331.85542411871694,103.78853057277045,-1991.3028034563201,-338.3625731888896,133.04099596134932,-1982.3999145910443
-332.0079999999999,103.621,-1991.0129999999997,-338.526,132.86899999999997,-1982.096
-332.17530244454537,103.45545570212823,-1990.756054611329,-338.70513573866424,132.6876182127745,-1981.800360491317
-332.35453176790185,103.28709521646364,-1990.5095358568751,-338.89463691523184,132.5020700491936,-1981.529336683564
-332.53697925099664,103.11269773571632,-1990.2419008173447,-339.08723239406874,132.31761496792902,-1981.2771859135319
-332.7151498044286,102.93674332698585,-1989.9400343682769,-339.28238912622413,132.13725224099443,-1981.0028844965243
-332.8960000000001,102.762,-1989.6370000000002,-339.48,131.957,-1980.689
-333.0865948023958,102.58909496773516,-1989.3751656320544,-339.6744057299274,131.77192273898518,-1980.343679794976
-333.25768100353775,102.41625018477968,-1989.1191027376235,-339.83858563943977,131.59069084544058,-1980.0080357904683
-333.3944312729839,102.24170411459038,-1988.8401316974318,-339.96703140597384,131.41638980421678,-1979.7063644374362
-333.51851405099563,102.06468842396572,-1988.551873393298,-340.09459224745575,131.23887950693998,-1979.4274515896834
-333.653,101.88499999999999,-1988.287,-340.24299999999994,131.056,-1979.196
-333.8142478308749,101.70385397564361,-1988.0729645218646,-340.4181663051155,130.87139935999656,-1979.0324901699526
-333.9963680481349,101.526783174993,-1987.8768257867232,-340.6059658338991,130.688309987896,-1978.841194212099
-334.19400255383977,101.35364030558496,-1987.6735869162067,-340.80487849529044,130.50737121279911,-1978.5916313397945
-334.4101115437934,101.17468262679594,-1987.4725411802265,-341.0366540060725,130.32526939812664,-1978.3864248399339
-334.635,100.99,-1987.267,-341.278,130.137,-1978.1800000000003
-334.85237399210774,100.80561829879616,-1987.046015230974,-341.49017840406253,129.941102541193,-1977.8768473674745
-335.0542684934469,100.62373671558466,-1986.8301803527718,-341.6941429978028,129.75354978396612,-1977.593441180369
-335.2412279273492,100.4469679949924,-1986.622044659854,-341.9065348389239,129.58030713023004,-1977.4032698932483
-335.423925671743,100.27894298264584,-1986.388145234938,-342.11558343677547,129.40585579047743,-1977.2329927337603
-335.61600000000004,100.11,-1986.1430000000003,-342.32700000000006,129.223,-1977.034
-335.82797657951994,99.92816248695534,-1985.9223794674892,-342.55503668362945,129.03309249796828,-1976.7930547213837
-336.0525262926279,99.74668361460549,-1985.7150758691655,-342.7964702803563,128.84525324586653,-1976.5414644087186
-336.2788092240043,99.57604795481086,-1985.5133307713938,-343.04063788066765,128.66494601523908,-1976.30869421131
-336.497201525573,99.41241027562046,-1985.3303706030008,-343.27267128160577,128.48919749704658,-1976.1011210045385
-336.695,99.24899999999998,-1985.1480000000001,-343.483,128.317,-1975.888
-336.86201987285386,99.08231637952568,-1984.937636459606,-343.66717004720516,128.14911156445822,-1975.6393471205745
-337.0064362899034,98.92609932492935,-1984.7151224506383,-343.82668242366844,127.98640143097454,-1975.4182335662651
-337.1435804244258,98.78519435484247,-1984.5043472276532,-343.9729753663578,127.83074007733745,-1975.2540071186288
-337.29131499845744,98.6452506850904,-1984.3222794090084,-344.1291579197242,127.68499436309938,-1975.0911630302114
