x1,y1,z1,x2,y2,z2
-192.94895630782472,124.10884970268886,-1961.9689040502433,-183.59395077934064,152.74793457115126,-1952.7769730626153
-193.92580277196274,124.41222218062511,-1962.0325243419068,-184.87699544084734,153.124976651571,-1952.7445440086399
-195.01100000000002,124.67600000000002,-1962.032,-186.26600000000002,153.466,-1952.679
-196.07657619435153,124.98275640622457,-1961.9422393218226,-187.69167499132183,153.86022609767747,-1952.577342028948
-197.15862952983878,125.38827992068956,-1961.8374903253487,-189.2100493412476,154.33949876351815,-1952.3202775372304
-198.37538317453158,125.83236844284026,-1961.6868477991723,-190.936264190032,154.82627811045313,-1951.8099677369507
-199.8836575038486,126.10900501224505,-1961.2859197419712,-193.00344247422362,155.1200243426001,-1951.0428197307638
-201.55900000000003,126.272,-1960.7469999999998,-195.2580000000001,155.288,-1950.1989999999998
-203.16011786917,126.4969956726732,-1960.331751714986,-197.4275888751228,155.51942077389282,-1949.5152536992766
-204.71425971787966,126.742544117305,-1960.041243832903,-199.5107031889077,155.77146657133716,-1949.0001612763092
-206.26140661653517,126.95779926961916,-1959.8393143928115,-201.54999133899935,155.99628368528627,-1948.622296615948
-207.76835102790974,127.16462918263147,-1959.7294170755845,-203.55854789952778,156.2293575332238,-1948.3723739916281
-209.342,127.411,-1959.658,-205.643,156.51,-1948.184
-211.0901186088055,127.72820461476783,-1959.583423498889,-207.87123150229027,156.85519765989434,-1948.020249608647
-212.7492331404154,128.0306499794487,-1959.6658463636802,-209.91340883554622,157.20208752694813,-1948.1112880946744
-214.22514476564018,128.27408553696415,-1959.9807877746407,-211.69840218200153,157.51552225466088,-1948.5409762337629
-215.79796904484445,128.5181574909175,-1960.3977843276446,-213.66109875033078,157.83047992976134,-1949.0746127045757
-217.385,128.762,-1960.821,-215.682,158.141,-1949.604
-218.76676247294037,128.97633235939875,-1961.2034023427677,-217.42810900578118,158.42370091160157,-1950.1178386510755
-220.19522498052035,129.1973689513626,-1961.558161255737,-219.25436536268856,158.70659002736062,-1950.595025800637
-221.78985757017568,129.43884080824552,-1961.9441453258723,-221.32484719692025,158.99855107234757,-1951.0759712284232
-223.29987464018063,129.65698928965935,-1962.4563658868863,-223.26886908327535,159.26234211918626,-1951.6904613704621
-224.68599999999998,129.84099999999998,-1963.057,-225.045,159.50099999999998,-1952.4509999999998
-226.05500879829788,130.0004646964972,-1963.6500866771862,-226.81725219709097,159.7330349368246,-1953.2878285354268
-227.4668278725291,130.1289725496983,-1964.2593283379977,-228.59964030465062,159.92531905029975,-1954.1277862722181
-228.9102215852272,130.24414443426804,-1964.9537352799866,-230.35481557814936,160.0929339832649,-1955.022143888226
-230.2874456657601,130.39907944679373,-1965.8135015542566,-232.02342091934912,160.33392987255104,-1956.192212031375
-231.55099999999996,130.55400000000003,-1966.7789999999998,-233.52100000000002,160.611,-1957.592
-232.6907800155679,130.63717542274654,-1967.7315224435267,-234.78420874548402,160.82612237351947,-1959.0302135067302
-233.69687764796754,130.69692246432703,-1968.6807091683995,-235.89286679548084,161.0071313570543,-1960.465040044032
-234.5572279980097,130.7817046098163,-1969.6792761148226,-236.88097473931353,161.20136979787858,-1961.93875458383
-235.2614787402937,130.89286347706653,-1970.7883932917753,-237.6689071105716,161.43393650816174,-1963.5538169980434
-235.856,131.025,-1971.9769999999999,-238.32300000000004,161.69299999999998,-1965.2869999999998
-236.4163423921728,131.16590932068303,-1973.1737702594357,-238.97891703774334,161.94536964016373,-1967.0489571146045
-236.98778243316085,131.28361130529564,-1974.3875709052465,-239.64607033034875,162.16357038287606,-1968.825971438128
-237.57679451826982,131.3705038552858,-1975.6822907492476,-240.28075397755146,162.35103652704927,-1970.7007777526292
-238.14347583896455,131.46033174574714,-1977.1557752734302,-240.81580933092616,162.55025970303788,-1972.8440240703505
-238.66699999999997,131.541,-1978.6769999999997,-241.291,162.73000000000002,-1975.062
-239.15062359144417,131.57980390173603,-1980.0288320658037,-241.7925212918602,162.83182433796435,-1977.0231525338154
-239.63245182767037,131.59007366029962,-1981.2499717587807,-242.3091400263839,162.88844073339123,-1978.8070691732976
-240.05380105196187,131.63167091532338,-1982.4525569243135,-242.73895442801373,162.97469879555993,-1980.5725782794661
-240.222353633549,131.80262174408182,-1983.7479164898439,-242.90606368126635,163.17980693386758,-1982.4256033437232
-240.28600000000006,132.018,-1985.0790000000002,-242.96000000000004,163.416,-1984.2980000000002
-240.50342285273194,132.1208077890421,-1986.326906318766,-243.14303978552556,163.5298367856904,-1986.0746311269827
-240.66937852798318,132.147686359123,-1987.5600656381598,-243.21365629768982,163.56615148078134,-1987.8891195503913
-240.66977477971295,132.1694805478989,-1988.832741186474,-243.0632077657359,163.59522610383405,-1989.8088637151482
-240.70589521648836,132.22564956199852,-1990.109887254723,-242.965359243225,163.641603735848,-1991.7161540560608
-240.908,132.25499999999997,-1991.422,-243.063,163.64,-1993.6559999999997
-241.2585960664962,132.1899830680753,-1992.8363593583713,-243.30981786081466,163.5266948061323,-1995.7456768630864
-241.40884071720328,132.18854766530305,-1994.3754150569137,-243.332548493749,163.46401026597871,-1997.9272982063662
-241.25841440296372,132.3048285939312,-1995.9077813790389,-243.04250575371572,163.51589580507073,-1999.9964445328267
-241.186823109053,132.35764103199222,-1997.1161542645561,-242.87681567103073,163.5168548020342,-2001.631689741093
-241.205,132.312,-1998.08,-242.81399999999996,163.42,-2002.988
-241.12450168946515,132.23228067104216,-1999.078655045924,-242.59853545211132,163.2677532954304,-2004.436963992494
-241.02049617744848,132.14937104511876,-2000.122271402329,-242.34317402736488,163.10158668832548,-2005.9571977185744
-241.03516426617273,132.08533656767813,-2001.1525871034933,-242.25410104104736,162.96236003248822,-2007.427756577862
